region,province,district,city_kab_name,sub_district,postal_code
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Kota Masohi,97514
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Kota Masohi,97515
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Kota Masohi,97511
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Leihitu,97581
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Pulau Haruku,97591
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Salahutu,97582
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Saparua,97592
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Seram Utara,97557
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Tehoru,97553
Eastern Indonesia,Maluku,Maluku,Maluku Tengah,Teon Nila Serua,97558
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara,Hoat Sorbay,97611
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara,Kei Besar,97661
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara,Kei Kecil Barat,97615
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara Barat,Kormomolin,97463
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara Barat,Selaru,97453
Eastern Indonesia,Maluku,Maluku,Maluku Tenggara Barat,Tanimbar Selatan,97464
Eastern Indonesia,Maluku,Maluku,Seram Bagian Barat,Amalatu,97566
Eastern Indonesia,Maluku,Maluku,Seram Bagian Barat,Huamual,97562
Eastern Indonesia,Maluku,Maluku,Seram Bagian Barat,Huamual Belakang,97567
Eastern Indonesia,Maluku,Maluku,Seram Bagian Barat,Taniwel,97561
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Bula,97555
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Bula,97554
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Gorom Timur,97596
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Kian Darat,97594
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Pulau Gorom,97595
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Pulau Panjang,97599
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Siritaun Wida Timur,97598
Eastern Indonesia,Maluku,Maluku,Seram Bagian Timur,Teor,97597
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Barat,Ibu,97754
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Barat,Jailolo,97752
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Barat,Loloda,97755
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Barat,Sahu,97753
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Bacan,97791
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Gane Barat,97782
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Gane Timur,97783
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Kayoa,97781
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Makian Barat (Pulau Makian),97756
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Selatan,Mandioli Utara,97792
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Tengah,Patani,97854
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Tengah,Weda,97853
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Timur,Kota Maba,97862
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Timur,Wasile,97863
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Utara,Galela,97761
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Utara,Kao,97764
Eastern Indonesia,Maluku Utara,Maluku,Halmahera Utara,Tobelo,97762
Eastern Indonesia,Maluku Utara,Maluku,Kepulauan Sula,Mangoli Selatan,97793
Eastern Indonesia,Maluku Utara,Maluku,Kepulauan Sula,Sanana,97795
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Jaya,97772
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Selatan,97771
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Timur,97777
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Timur,97776
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Timur,97775
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Timur,97774
Eastern Indonesia,Maluku Utara,Maluku,Pulau Morotai,Morotai Timur,97773
Eastern Indonesia,Maluku Utara,Maluku,Pulau Taliabu,Tabona,97794
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Moti (Pulau Moti),97751
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97713
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97716
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97718
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97719
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97715
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Selatan (Kota),97717
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97721
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97722
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97712
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97724
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97711
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97723
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Tengah (Kota),97714
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Utara (Kota),97727
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Utara (Kota),97726
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Utara (Kota),97725
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Utara (Kota),97729
Eastern Indonesia,Maluku Utara,Maluku,Ternate,Ternate Utara (Kota),97728
Eastern Indonesia,Maluku Utara,Maluku,Tidore Kepulauan,Oba,97852
Eastern Indonesia,Maluku Utara,Maluku,Tidore Kepulauan,Tidore,97813
Eastern Indonesia,Maluku Utara,Maluku,Tidore Kepulauan,Tidore,97811
Eastern Indonesia,Maluku Utara,Maluku,Tidore Kepulauan,Tidore (Pulau Tidore),97812
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Arongan Lambalek,23652
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23618
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23617
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23611
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23614
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23612
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23616
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23615
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Johan Pahlawan,23613
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Kaway XVI,23681
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Sungai Mas,23683
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Woyla,23654
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat,Woyla Barat,23682
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Babah Rot,23767
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Blang Pidie,23764
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Kuala Batee,23766
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Lembah Sabil,23762
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Setia,23763
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Barat Daya,Susoh,23765
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Baitussalam,23373
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Blank Bintang,23362
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Blank Bintang,23371
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Blank Bintang,23372
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Darul Imarah,23352
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Indrapuri,23363
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23917
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23911
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23919
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23918
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23915
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23912
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Kota Jantho,23913
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Lembah Seulawah,23952
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Leupung,23353
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Lhoknga (Lho'nga),23354
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Mesjid Raya,23381
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Peukan Bada,23351
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Pulo Aceh,23391
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Seulimeum,23951
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Besar,Suka Makmur,23361
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Jaya,Darul Hikmah,23656
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Jaya,Indra Jaya,23657
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Jaya,Keude Panga,23653
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Jaya,Setia Bakti,23655
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Bakongan,23773
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Kluet Selatan,23772
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Kluet Utara,23771
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Labuhan Haji,23761
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Labuhan Haji Barat,23757
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Labuhan Haji Timur,23758
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Meukek,23754
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Pasie Raja,23755
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Sama Dua,23752
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Sawang,23753
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23711
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23717
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23714
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23716
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23715
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23712
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23718
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Tapak Tuan,23713
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Trumon,23774
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Selatan,Trumon Timur,23776
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Singkil,Danau Paris,24784
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Singkil,Pulau Banyak,24791
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Singkil,Simpang Kanan,24783
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Singkil,Singkil,24785
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Banda Mulia,24472
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Bandar Pusaka,24478
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Karang Baru,24476
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Kejuruan Muda,24477
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Kota Kuala Simpang,24475
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Manyak Payed,24471
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Rantau,24474
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tamiang,Seruway,24473
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Atu Lintang,24563
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Bebesen,24552
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Bies,24561
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Bintang,24571
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Celala,24562
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Kebayakan,24519
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Kebayakan,24518
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Kebayakan,24517
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Kute Panang,24568
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24513
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24512
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24515
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24516
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24514
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tengah,Lut Tawar,24511
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Babul Makmur,24673
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Babussalam,24651
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Babussalam,24671
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Badar,24652
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Darul Hasanah,24653
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Lawe Alas,24661
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Tenggara,Semadam,24678
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Banda Alam,24458
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Birem Bayeun,24452
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Darul Aman,24455
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Darul Falah,24454
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Idi Timur,24456
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Indra Makmur,24457
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Peunaron,24461
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Timur,Peureulak,24453
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Baktiya,24392
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Banda Baro,24376
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Cot Girek,24352
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Dewantara,24354
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Geuredong Pase,24373
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Kuta Makmur,24371
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Langkahan,24394
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Lapang,24391
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Lhoksukon,24382
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Matangkuli,24386
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Meurah Mulia,24372
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Muara Batu,24355
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Nibong,24385
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Samudera,24374
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Sawang,24377
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Seunuddon (Seunudon),24393
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Simpang Kramat (Keramat),24313
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Aceh Utara,Syamtalira Aron,24381
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Baiturrahman,23244
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Baiturrahman,23245
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Baiturrahman,23241
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Baiturrahman,23242
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Baiturrahman,23243
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Banda Raya,23239
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Banda Raya,23238
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Jaya Baru,23235
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Jaya Baru,23236
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Jaya Baru,23230
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Jaya Baru,23234
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23126
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23124
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23125
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23121
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23122
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23127
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Alam,23123
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Raja,23128
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Raja,23129
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Kuta Raja,23231
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Lueng Bata,23248
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Lueng Bata,23246
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Lueng Bata,23247
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Lueng Bata,23249
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Meuraxa,23232
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Meuraxa,23233
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Syiah Kuala,23116
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Syiah Kuala,23114
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Syiah Kuala,23111
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Syiah Kuala,23115
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Syiah Kuala,23112
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Ulee Kareng,23117
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Ulee Kareng,23119
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Banda Aceh,Ulee Kareng,23118
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bener Meriah,Bandar,24582
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bener Meriah,Bukit,24581
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bener Meriah,Gajah Putih,24553
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Ganda Pura,24356
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Jangka,24261
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Jeumpa,24251
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Jeunieb,24263
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Makmur,24357
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Peudada,24262
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Bireuen,Samalanga,24264
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Gayo Lues,Blang Jerango,24655
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Lhokseumawe,Banda Sakti,24351
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Lhokseumawe,Banda Sakti,24315
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Lhokseumawe,Banda Sakti,24314
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Lhokseumawe,Banda Sakti,24311
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Lhokseumawe,Blang Mangat,24375
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Nagan Raya,Beutong,23672
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Nagan Raya,Darul Makmur,23662
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Nagan Raya,Kuala,23661
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Nagan Raya,Seunagan,23671
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Batee,24152
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Delima,24162
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Geumpang,24167
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Glumpang Baro,24183
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Indrajaya,24171
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kembang Tanjong,24182
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Keumala,24165
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24112
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24111
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24119
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24118
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24114
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24115
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24113
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Kota Sigli,24116
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Mane,24186
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Mila,24163
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Muara Tiga,24153
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Mutiara,24173
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Padang Tiji,24161
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Peukan Baro,24172
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Pidie,24151
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Sakti,24164
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Simpang Tiga,24181
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Tangse,24166
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie,Tiro/Truseb,24174
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie Jaya,Bandar Baru,24184
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie Jaya,Bandar Dua,24188
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie Jaya,Panteraja,24185
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Pidie Jaya,Ulim,24187
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23524
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23525
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23527
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23523
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23522
Sumatera,Nanggroe Aceh Darussalam (NAD),Aceh,Sabang,Sukajaya,23521
